#Title: The Distribution of Thermal Pressures in the Diffuse, Cold Neutral
#       Medium of our Galaxy. II. An Expanded Survey of Interstellar C I
#       Fine-Structure Excitations
#Authors: Jenkins E.B., Tripp T.M.
#Table: Observed and Calculated Quantities in Specific Velocity Channels
#================================================================================
#Byte-by-byte Description of file: apj390295t4_mrt.txt
#--------------------------------------------------------------------------------
#   Bytes Format Units    Label     Explanations
#--------------------------------------------------------------------------------
#   1- 11 A11    ---      Name      Target star name
#  13- 17 F5.1   km/s     RVel      Radial Velocity
#  19- 24 F6.3   ---      f1        f1
#  26- 30 F5.3   ---    e_f1        The 1{sigma} error in f1
#  32- 37 F6.3   ---      f2        f2
#  39- 43 F5.3   ---    e_f2        The 1{sigma} error in f2
#  45- 53 E9.2   cm-2     N(CIt)    Column density of C I in all 3 levels
#  55- 63 E9.2   cm-2     N(CII)    ? Inferred column density of C II
#  65- 69 F5.3   ---      g(low)    ? Fraction of C I at low pressure
#  71- 74 F4.2   [cm-3.K] log(p/k)  ? log(p/k) of the low pressure
#                                    fraction
#  76- 80 F5.2   [-]      log(I/I0) ? Log starlight intensity relative
#                                    to standard
Name,Vel,f1,e_f1,f2,e_f2,N(CIt),N(CII),g(low),log(p/k),log(I/I0)
HD36408B,25.5,0.277,0.007,0.083,0.005,8.58e+012,2.03e+016,0.942,3.78,0.93
HD36408B,26.0,0.279,0.008,0.084,0.006,6.92e+012,1.76e+016,0.939,3.78,0.95
HD36408B,26.5,0.304,0.010,0.090,0.008,5.25e+012,1.35e+016,0.944,3.85,1.00
HD36408B,27.0,0.313,0.013,0.089,0.011,4.01e+012,1.05e+016,0.956,3.88,1.03
HD36408B,27.5,0.301,0.017,0.083,0.015,3.02e+012,8.73e+015,0.959,3.84,1.03
HD36408B,28.0,0.286,0.022,0.077,0.019,2.38e+012,7.21e+015,0.958,3.79,1.01
HD36408B,28.5,0.309,0.025,0.082,0.022,1.98e+012,3.94e+015,0.969,3.90,0.95
HD36408B,29.0,0.327,0.030,0.098,0.027,1.62e+012,3.97e+015,0.947,3.93,1.05
HD37021,16.5,0.371,0.028,0.435,0.027,2.93e+012,2.73e+016,0.153,2.78,1.68
HD37021,17.0,0.363,0.022,0.453,0.021,3.73e+012,3.74e+016,0.106,2.00,1.48
HD37021,17.5,0.353,0.018,0.462,0.017,4.67e+012
HD37021,18.0,0.358,0.015,0.461,0.015,5.50e+012
HD37021,18.5,0.378,0.014,0.449,0.014,5.86e+012,1.58e+017,0.127,2.00,1.83
HD37021,19.0,0.402,0.015,0.425,0.014,5.61e+012,8.04e+016,0.251,3.78,2.20
HD37021,19.5,0.411,0.017,0.401,0.016,4.90e+012,8.62e+016,0.347,3.91,2.22
HD37021,20.0,0.401,0.020,0.380,0.019,4.08e+012,7.43e+016,0.347,3.56,2.04
HD37021,20.5,0.377,0.024,0.363,0.022,3.46e+012,6.69e+016,0.340,3.09,1.83
HD37021,21.0,0.358,0.026,0.339,0.024,3.19e+012,6.56e+016,0.381,2.89,1.68
HD37021,21.5,0.350,0.026,0.305,0.024,3.18e+012,5.13e+016,0.457,3.15,1.65
HD37021,22.0,0.343,0.025,0.262,0.024,3.28e+012,5.67e+016,0.554,3.22,1.63
HD37021,22.5,0.337,0.027,0.217,0.025,3.14e+012,6.39e+016,0.662,3.24,1.63
HD37061,20.5,0.310,0.024,0.436,0.021,4.39e+012
HD37061,21.0,0.318,0.016,0.456,0.015,6.39e+012
HD37061,21.5,0.334,0.012,0.458,0.011,9.19e+012
HD37061,22.0,0.352,0.009,0.434,0.008,1.24e+013,1.11e+017,0.140,2.00,1.30
HD37061,22.5,0.372,0.007,0.400,0.007,1.46e+013,1.32e+017,0.241,3.25,1.71
HD37061,23.0,0.383,0.007,0.378,0.007,1.48e+013,1.39e+017,0.313,3.59,1.80
HD37061,23.5,0.377,0.008,0.375,0.007,1.34e+013,1.38e+017,0.310,3.44,1.76
HD37061,24.0,0.358,0.009,0.382,0.008,1.16e+013,1.24e+017,0.272,3.01,1.62
HD37061,24.5,0.347,0.010,0.379,0.009,1.05e+013,1.60e+017,0.270,2.53,1.51
HD37061,25.0,0.355,0.010,0.363,0.009,1.02e+013,1.17e+017,0.316,3.07,1.62
HD37061,25.5,0.378,0.010,0.340,0.009,1.02e+013,1.13e+017,0.400,3.55,1.75
HD37061,26.0,0.402,0.011,0.316,0.010,9.70e+012,9.29e+016,0.506,3.95,1.82
HD37061,26.5,0.423,0.012,0.293,0.011,8.44e+012,7.01e+016,0.619,4.19,1.84
HD37061,27.0,0.440,0.015,0.277,0.014,6.65e+012,4.79e+016,0.723,4.36,1.86
HD37061,27.5,0.443,0.020,0.272,0.019,4.88e+012,3.10e+016,0.743,4.39,1.83
HD37061,28.0,0.425,0.028,0.274,0.025,3.55e+012,2.03e+016,0.670,4.26,1.73
HD37903,24.0,0.237,0.028,0.142,0.022,8.32e+012,1.45e+016,0.767,3.51,0.76
HD37903,24.5,0.248,0.024,0.183,0.019,9.66e+012,1.61e+016,0.677,3.47,0.76
HD37903,25.0,0.268,0.020,0.227,0.016,1.13e+013,1.96e+016,0.583,3.46,0.82
HD37903,25.5,0.298,0.016,0.264,0.013,1.39e+013,2.57e+016,0.515,3.55,0.96
HD37903,26.0,0.325,0.012,0.286,0.010,1.77e+013,3.58e+016,0.478,3.66,1.10
HD37903,26.5,0.347,0.010,0.297,0.008,2.29e+013,4.97e+016,0.469,3.79,1.23
HD37903,27.0,0.370,0.008,0.302,0.007,2.87e+013,7.12e+016,0.485,3.93,1.37
HD37903,27.5,0.400,0.007,0.297,0.006,3.39e+013,8.98e+016,0.546,4.15,1.52
HD37903,28.0,0.430,0.007,0.284,0.006,3.53e+013,9.25e+016,0.660,4.38,1.65
HD37903,28.5,0.458,0.007,0.281,0.006,3.00e+013,9.84e+015,1.000,5.91,2.23
HD37903,29.5,0.463,0.012,0.293,0.011,1.69e+013,8.82e+015,1.000,5.38,1.93
HD37903,30.0,0.462,0.017,0.304,0.015,1.18e+013,1.80e+016,1.000,5.13,2.05
HD37903,30.5,0.461,0.025,0.317,0.022,7.84e+012,8.88e+015,1.000,5.17,2.00
HD3827,-39.5,0.200,0.019,0.060,0.019,4.04e+012,1.45e+015,0.943,3.62,0.16
HD3827,-39.0,0.222,0.015,0.086,0.015,5.05e+012,1.42e+015,0.897,3.67,0.13
HD3827,-38.5,0.232,0.017,0.060,0.017,4.51e+012,1.36e+015,0.963,3.74,0.19
HD3827,-38.0,0.256,0.023,0.054,0.024,3.28e+012,7.62e+015,0.993,3.74,0.87
HD3827,-11.0,0.123,0.029,0.077,0.025,2.80e+012,7.02e+015,0.868,3.02,0.47
HD3827,-10.5,0.113,0.027,0.061,0.024,3.01e+012,1.55e+015,0.901,3.16,-0.07
HD3827,-10.0,0.122,0.028,0.060,0.024,2.91e+012,1.74e+015,0.907,3.22,0.03
HD3827,-9.5,0.130,0.026,0.063,0.023,3.05e+012,2.07e+015,0.906,3.26,0.10
HD40893,-3.0,0.173,0.026,0.023,0.024,3.47e+012,2.63e+015,1.000,3.55,0.34
HD40893,-2.5,0.159,0.023,0.025,0.020,4.08e+012,3.97e+015,1.000,3.48,0.37
HD40893,-2.0,0.139,0.019,0.038,0.017,4.82e+012,3.97e+015,0.964,3.37,0.24
HD40893,-1.5,0.130,0.017,0.049,0.014,5.74e+012,7.58e+015,0.935,3.26,0.35
HD40893,-1.0,0.137,0.014,0.046,0.011,6.91e+012,8.32e+015,0.947,3.32,0.35
HD40893,-0.5,0.144,0.012,0.036,0.010,8.15e+012,7.11e+015,0.971,3.40,0.29
HD40893,0.0,0.143,0.010,0.026,0.009,9.27e+012,6.26e+015,0.997,3.43,0.21
HD40893,0.5,0.130,0.010,0.021,0.008,1.03e+013,6.55e+015,1.000,3.38,0.15
HD40893,1.0,0.117,0.009,0.020,0.007,1.12e+013,7.76e+015,0.998,3.32,0.13
HD40893,1.5,0.115,0.009,0.024,0.007,1.17e+013,9.14e+015,0.987,3.29,0.15
HD40893,2.0,0.123,0.008,0.027,0.007,1.19e+013,1.05e+016,0.982,3.31,0.22
HD40893,2.5,0.131,0.008,0.031,0.007,1.21e+013,1.17e+016,0.976,3.34,0.27
HD40893,3.0,0.135,0.008,0.033,0.006,1.27e+013,1.26e+016,0.974,3.35,0.29
HD40893,3.5,0.138,0.008,0.033,0.006,1.35e+013,1.33e+016,0.977,3.37,0.30
HD40893,4.0,0.144,0.008,0.035,0.006,1.43e+013,1.35e+016,0.973,3.39,0.30
HD40893,4.5,0.146,0.008,0.037,0.005,1.53e+013,1.37e+016,0.972,3.40,0.29
HD40893,5.0,0.147,0.007,0.038,0.005,1.64e+013,1.38e+016,0.969,3.41,0.28
HD40893,5.5,0.147,0.007,0.038,0.005,1.75e+013,1.44e+016,0.968,3.41,0.27
HD40893,6.0,0.144,0.006,0.037,0.004,1.89e+013,1.64e+016,0.970,3.39,0.27
HD40893,6.5,0.135,0.006,0.032,0.004,2.15e+013,2.01e+016,0.978,3.36,0.27
HD40893,7.0,0.123,0.005,0.028,0.003,2.55e+013,2.72e+016,0.981,3.30,0.27
HD40893,7.5,0.117,0.004,0.024,0.003,3.04e+013,3.42e+016,0.989,3.28,0.28
HD40893,8.0,0.119,0.004,0.023,0.002,3.52e+013,3.96e+016,0.989,3.29,0.29
HD40893,8.5,0.123,0.004,0.024,0.002,3.91e+013,4.16e+016,0.990,3.32,0.29
HD40893,9.0,0.130,0.004,0.026,0.002,4.18e+013,4.42e+016,0.989,3.34,0.30
HD40893,9.5,0.138,0.004,0.029,0.002,4.31e+013,4.74e+016,0.985,3.37,0.34
HD40893,10.0,0.148,0.004,0.032,0.002,4.31e+013,5.05e+016,0.983,3.41,0.39
HD40893,10.5,0.159,0.004,0.035,0.002,4.18e+013,5.08e+016,0.982,3.45,0.43
HD40893,11.0,0.171,0.004,0.039,0.002,3.89e+013,4.74e+016,0.977,3.49,0.47
HD40893,11.5,0.183,0.005,0.042,0.003,3.39e+013,4.15e+016,0.977,3.53,0.50
HD40893,12.0,0.194,0.005,0.044,0.003,2.75e+013,3.44e+016,0.976,3.57,0.54
HD40893,12.5,0.200,0.006,0.046,0.004,2.14e+013,2.76e+016,0.977,3.59,0.56
HD40893,13.0,0.192,0.007,0.044,0.005,1.71e+013,2.29e+016,0.980,3.56,0.55
HD40893,13.5,0.176,0.007,0.038,0.006,1.36e+013,2.06e+016,0.982,3.50,0.55
HD40893,14.0,0.143,0.009,0.030,0.007,1.13e+013,2.00e+016,0.985,3.36,0.51
HD40893,14.5,0.107,0.010,0.024,0.009,9.30e+012,1.97e+016,0.983,3.16,0.44
HD40893,15.0,0.088,0.012,0.022,0.010,8.02e+012,1.94e+016,0.980,3.02,0.41
HD40893,15.5,0.078,0.013,0.022,0.011,7.26e+012,1.95e+016,0.978,2.93,0.40
HD40893,16.0,0.074,0.014,0.023,0.012,6.97e+012,2.02e+016,0.974,2.87,0.40
HD40893,16.5,0.074,0.014,0.023,0.012,6.93e+012,2.17e+016,0.974,2.85,0.42
HD40893,17.0,0.086,0.013,0.022,0.011,7.01e+012,2.39e+016,0.982,2.95,0.51
HD40893,17.5,0.107,0.013,0.020,0.011,7.10e+012,2.62e+016,0.993,3.10,0.63
HD40893,18.0,0.124,0.013,0.021,0.011,7.16e+012,2.78e+016,0.999,3.19,0.70
HD40893,18.5,0.131,0.012,0.025,0.011,7.28e+012,2.70e+016,0.994,3.23,0.71
HD40893,19.0,0.138,0.012,0.029,0.011,7.47e+012,2.50e+016,0.985,3.26,0.69
HD40893,19.5,0.148,0.012,0.033,0.010,7.69e+012,2.23e+016,0.980,3.32,0.67
HD40893,20.0,0.164,0.011,0.038,0.010,7.94e+012,1.89e+016,0.977,3.41,0.66
HD40893,20.5,0.189,0.010,0.041,0.009,8.38e+012,1.59e+016,0.982,3.53,0.66
HD40893,21.0,0.215,0.010,0.042,0.009,9.02e+012,1.31e+016,0.993,3.64,0.64
HD40893,21.5,0.232,0.009,0.043,0.008,9.65e+012,1.05e+016,1.000,3.71,0.59
HD40893,22.0,0.238,0.009,0.047,0.008,9.73e+012,8.87e+015,0.998,3.73,0.54
HD40893,22.5,0.243,0.010,0.054,0.009,8.73e+012,7.61e+015,0.984,3.75,0.55
HD40893,23.0,0.254,0.012,0.059,0.011,7.16e+012,6.77e+015,0.980,3.77,0.60
HD40893,23.5,0.255,0.014,0.051,0.013,5.78e+012,3.97e+015,1.000,3.80,0.51
HD40893,24.0,0.250,0.018,0.035,0.017,4.55e+012,3.98e+015,1.000,3.79,0.57
HD40893,24.5,0.232,0.024,0.023,0.023,3.47e+012,3.95e+015,1.000,3.73,0.61
HD40893,41.0,0.246,0.026,0.094,0.025,2.96e+012,7.79e+014,0.891,3.74,0.19
HD40893,41.5,0.255,0.020,0.076,0.019,3.93e+012,1.02e+015,0.937,3.79,0.21
HD40893,42.0,0.253,0.016,0.060,0.016,4.77e+012,1.35e+015,0.978,3.80,0.23
HD40893,42.5,0.245,0.015,0.049,0.014,5.26e+012,1.70e+015,0.997,3.78,0.25
HD40893,43.0,0.235,0.015,0.042,0.014,5.26e+012,2.07e+015,1.000,3.76,0.29
HD40893,43.5,0.219,0.016,0.037,0.016,4.79e+012,2.40e+015,1.000,3.70,0.32
HD40893,44.0,0.203,0.019,0.033,0.019,4.08e+012,2.69e+015,1.000,3.65,0.37
HD40893,44.5,0.193,0.023,0.029,0.023,3.40e+012,4.03e+015,1.000,3.59,0.52
HD40893,45.0,0.185,0.028,0.024,0.028,2.79e+012,3.97e+015,1.000,3.56,0.56
HD43818,2.5,0.179,0.030,0.125,0.025,5.12e+012,2.36e+015,0.779,3.35,0.09
HD43818,3.0,0.165,0.025,0.100,0.021,6.15e+012,6.04e+015,0.831,3.32,0.31
HD43818,3.5,0.151,0.021,0.072,0.018,7.30e+012,7.09e+015,0.893,3.33,0.29
HD43818,4.0,0.137,0.018,0.054,0.015,9.00e+012,7.71e+015,0.927,3.32,0.22
HD43818,4.5,0.141,0.015,0.052,0.012,1.08e+013,9.67e+015,0.933,3.34,0.25
HD43818,5.0,0.163,0.014,0.060,0.011,1.21e+013,1.40e+016,0.925,3.42,0.40
HD43818,5.5,0.183,0.012,0.068,0.009,1.43e+013,2.02e+016,0.917,3.48,0.53
HD43818,6.0,0.199,0.011,0.070,0.008,1.74e+013,2.76e+016,0.918,3.53,0.60
HD43818,6.5,0.202,0.010,0.066,0.006,2.25e+013,3.54e+016,0.931,3.56,0.62
HD43818,7.0,0.202,0.009,0.059,0.005,2.99e+013,4.34e+016,0.948,3.57,0.59
HD43818,7.5,0.206,0.008,0.054,0.004,3.77e+013,5.03e+016,0.962,3.60,0.58
HD43818,8.0,0.211,0.007,0.049,0.003,4.51e+013,5.60e+016,0.974,3.63,0.57
HD43818,8.5,0.211,0.007,0.046,0.003,5.03e+013,6.04e+016,0.986,3.64,0.56
HD43818,9.0,0.209,0.007,0.043,0.003,5.17e+013,6.31e+016,0.987,3.63,0.56
HD43818,9.5,0.203,0.008,0.044,0.003,4.98e+013,6.33e+016,0.983,3.61,0.56
HD43818,10.0,0.191,0.007,0.045,0.003,4.67e+013,6.07e+016,0.974,3.56,0.53
HD43818,10.5,0.181,0.007,0.046,0.003,4.31e+013,5.65e+016,0.968,3.52,0.51
HD43818,11.0,0.179,0.007,0.044,0.004,3.94e+013,5.27e+016,0.969,3.51,0.51
HD43818,11.5,0.184,0.008,0.042,0.004,3.69e+013,5.01e+016,0.977,3.53,0.52
HD43818,12.0,0.191,0.008,0.042,0.004,3.64e+013,4.88e+016,0.984,3.57,0.55
HD43818,12.5,0.199,0.008,0.044,0.004,3.72e+013,4.85e+016,0.982,3.59,0.55
HD43818,13.0,0.202,0.008,0.045,0.004,3.82e+013,4.86e+016,0.980,3.60,0.55
HD43818,13.5,0.197,0.008,0.044,0.004,3.80e+013,4.73e+016,0.983,3.59,0.54
HD43818,14.0,0.187,0.008,0.042,0.004,3.62e+013,4.39e+016,0.979,3.55,0.50
HD43818,14.5,0.177,0.008,0.039,0.004,3.32e+013,4.03e+016,0.980,3.52,0.48
HD43818,15.0,0.168,0.008,0.035,0.005,3.01e+013,3.79e+016,0.988,3.49,0.46
HD43818,15.5,0.152,0.008,0.030,0.005,2.81e+013,3.72e+016,0.989,3.43,0.44
HD43818,16.0,0.133,0.008,0.026,0.005,2.73e+013,3.74e+016,0.990,3.35,0.39
HD43818,16.5,0.112,0.008,0.024,0.005,2.68e+013,3.82e+016,0.986,3.24,0.33
HD43818,17.0,0.099,0.008,0.023,0.005,2.54e+013,3.76e+016,0.981,3.16,0.29
HD43818,17.5,0.099,0.008,0.024,0.006,2.32e+013,3.66e+016,0.980,3.15,0.31
HD43818,18.0,0.102,0.009,0.024,0.007,2.05e+013,3.42e+016,0.981,3.16,0.34
HD43818,18.5,0.103,0.010,0.023,0.007,1.83e+013,3.06e+016,0.985,3.18,0.35
HD43818,19.0,0.104,0.011,0.019,0.008,1.67e+013,2.58e+016,0.995,3.20,0.33
HD43818,19.5,0.108,0.011,0.015,0.008,1.59e+013,2.06e+016,1.000,3.25,0.30
HD43818,20.0,0.114,0.012,0.016,0.009,1.52e+013,1.66e+016,1.000,3.30,0.26
HD43818,20.5,0.115,0.012,0.017,0.009,1.47e+013,1.43e+016,1.000,3.30,0.22
HD43818,21.0,0.113,0.011,0.017,0.009,1.40e+013,1.32e+016,1.000,3.30,0.21
HD43818,21.5,0.111,0.012,0.014,0.010,1.27e+013,1.29e+016,1.000,3.29,0.23
HD43818,22.0,0.102,0.014,0.009,0.012,1.11e+013,1.21e+016,1.000,3.25,0.23
HD43818,22.5,0.084,0.016,0.007,0.014,9.28e+012,1.13e+016,1.000,3.14,0.19
HD43818,23.0,0.068,0.020,0.007,0.017,7.67e+012,9.82e+015,1.000,3.02,0.13
HD43818,23.5,0.073,0.022,0.008,0.020,6.67e+012,8.14e+015,1.000,3.06,0.14
HD43818,24.0,0.099,0.024,0.012,0.021,6.19e+012,6.59e+015,1.000,3.23,0.21
HD43818,24.5,0.117,0.024,0.015,0.022,5.99e+012,3.97e+015,1.000,3.34,0.11
HD43818,25.0,0.123,0.026,0.017,0.024,5.58e+012,3.95e+015,1.000,3.36,0.15
HD43818,25.5,0.127,0.029,0.023,0.026,4.98e+012,3.97e+015,0.995,3.36,0.20
HD44173,24.0,0.186,0.029,0.105,0.023,3.81e+012,3.97e+015,0.830,3.42,0.41
HD44173,24.5,0.196,0.030,0.104,0.024,3.69e+012,3.97e+015,0.837,3.47,0.45
HD52266,27.5,0.168,0.027,0.073,0.023,4.48e+012,1.66e+016,0.897,3.28,0.77
HD52266,28.0,0.170,0.022,0.072,0.019,5.43e+012,2.12e+016,0.899,3.28,0.79
HD52266,28.5,0.178,0.018,0.060,0.015,6.63e+012,2.39e+016,0.931,3.37,0.80
HD52266,29.0,0.195,0.014,0.058,0.012,8.55e+012,2.57e+016,0.948,3.48,0.79
HD52266,29.5,0.214,0.011,0.055,0.009,1.11e+013,2.59e+016,0.966,3.59,0.77
HD52266,31.0,0.177,0.007,0.043,0.004,2.38e+013,4.09e+016,0.974,3.49,0.58
HD52266,31.5,0.157,0.006,0.036,0.004,2.75e+013,4.54e+016,0.978,3.42,0.51
HD52266,32.0,0.148,0.006,0.033,0.004,2.71e+013,4.32e+016,0.981,3.39,0.48
HD52266,32.5,0.139,0.006,0.030,0.004,2.51e+013,3.74e+016,0.982,3.36,0.43
HD52266,33.0,0.133,0.007,0.029,0.005,2.29e+013,3.24e+016,0.986,3.34,0.40
HD52266,33.5,0.129,0.007,0.028,0.005,2.12e+013,2.92e+016,0.984,3.32,0.37
HD52266,34.0,0.122,0.007,0.025,0.005,2.02e+013,2.65e+016,0.987,3.30,0.34
HD52266,34.5,0.110,0.007,0.023,0.005,1.93e+013,2.41e+016,0.986,3.24,0.28
HD52266,35.0,0.106,0.007,0.022,0.006,1.79e+013,2.15e+016,0.987,3.22,0.25
HD52266,35.5,0.108,0.008,0.023,0.006,1.65e+013,1.96e+016,0.987,3.24,0.26
HD52266,36.0,0.115,0.008,0.024,0.007,1.54e+013,1.87e+016,0.987,3.27,0.29
HD52266,36.5,0.128,0.009,0.025,0.008,1.36e+013,1.78e+016,0.992,3.33,0.36
HD52266,37.0,0.149,0.010,0.027,0.010,1.05e+013,1.61e+016,0.993,3.41,0.47
HD52266,37.5,0.167,0.013,0.025,0.012,8.43e+012,1.34e+016,1.000,3.49,0.54
HD52266,38.0,0.174,0.016,0.026,0.015,6.61e+012,1.06e+016,1.000,3.52,0.56
HD52266,38.5,0.179,0.021,0.041,0.019,5.11e+012,7.82e+015,0.980,3.51,0.55
HD52266,39.0,0.195,0.026,0.061,0.025,3.93e+012,3.97e+015,0.937,3.56,0.46
HD69106,19.0,0.323,0.023,0.155,0.021,3.95e+012,1.93e+015,0.798,3.95,0.59
HD69106,19.5,0.293,0.019,0.130,0.017,4.90e+012,2.15e+015,0.838,3.87,0.47
HD69106,20.0,0.319,0.016,0.122,0.015,5.74e+012,2.51e+015,0.877,3.96,0.54
HD69106,20.5,0.332,0.015,0.101,0.014,6.19e+012,3.97e+015,0.943,4.01,0.68
HD69106,21.0,0.287,0.016,0.095,0.014,5.96e+012,3.95e+015,0.915,3.86,0.57
HD69106,21.5,0.217,0.018,0.096,0.016,5.49e+012,4.04e+015,0.868,3.60,0.40
HD69106,22.0,0.165,0.017,0.074,0.014,5.98e+012,3.97e+015,0.894,3.42,0.22
HD69106,22.5,0.161,0.014,0.063,0.012,7.40e+012,3.97e+015,0.915,3.43,0.14
HD69106,23.0,0.175,0.011,0.057,0.009,9.74e+012,1.03e+016,0.936,3.48,0.41
HD69106,23.5,0.172,0.009,0.050,0.007,1.31e+013,1.16e+016,0.950,3.49,0.35
HD69106,24.0,0.157,0.008,0.043,0.006,1.53e+013,8.84e+015,0.963,3.46,0.18
HD69106,24.5,0.161,0.008,0.039,0.006,1.48e+013,7.84e+015,0.975,3.49,0.17
HD69106,25.0,0.158,0.009,0.043,0.007,1.39e+013,6.89e+015,0.963,3.47,0.13
HD69106,25.5,0.157,0.009,0.052,0.007,1.29e+013,1.32e+016,0.940,3.42,0.35
HD69106,26.0,0.174,0.009,0.044,0.007,1.38e+013,1.37e+016,0.971,3.51,0.40
HD69106,26.5,0.173,0.008,0.045,0.005,1.70e+013,1.03e+016,0.966,3.52,0.24
HD69106,27.0,0.196,0.008,0.055,0.005,1.99e+013,2.16e+016,0.952,3.57,0.48
HD69106,27.5,0.213,0.008,0.054,0.004,2.40e+013,3.03e+016,0.964,3.63,0.58
HD69106,28.0,0.206,0.007,0.046,0.004,2.62e+013,3.25e+016,0.980,3.62,0.56
HD69106,28.5,0.216,0.007,0.039,0.004,2.21e+013,3.10e+016,1.000,3.66,0.63
HD69106,29.0,0.208,0.007,0.034,0.005,1.67e+013,2.89e+016,1.000,3.62,0.66
HD69106,29.5,0.184,0.009,0.036,0.007,1.28e+013,2.54e+016,0.991,3.52,0.65
HD69106,30.0,0.180,0.009,0.036,0.008,1.13e+013,1.92e+016,0.991,3.52,0.59
HD69106,30.5,0.169,0.009,0.024,0.007,1.21e+013,1.50e+016,1.000,3.52,0.47
HD69106,31.0,0.144,0.008,0.034,0.007,1.23e+013,1.84e+016,0.974,3.37,0.44
HD69106,31.5,0.129,0.009,0.038,0.008,1.10e+013,1.97e+016,0.960,3.27,0.45
HD69106,32.0,0.123,0.013,0.028,0.011,7.91e+012,1.59e+016,0.981,3.26,0.48
HD69106,32.5,0.097,0.019,0.048,0.016,5.25e+012,6.13e+015,0.923,3.04,0.14
HD69106,33.0,0.085,0.026,0.061,0.021,3.93e+012,3.97e+015,0.891,2.84,-0.03
HD71634,12.5,0.321,0.029,0.108,0.017,8.03e+012,9.87e+015,0.913,3.94,0.84
HD71634,13.0,0.325,0.023,0.115,0.014,1.01e+013,1.45e+016,0.905,3.95,0.90
HD71634,13.5,0.324,0.020,0.116,0.011,1.24e+013,1.59e+016,0.898,3.95,0.87
HD71634,14.0,0.315,0.017,0.112,0.010,1.49e+013,1.38e+016,0.903,3.94,0.75
HD71634,14.5,0.311,0.015,0.109,0.009,1.70e+013,1.09e+016,0.903,3.93,0.62
HD71634,15.0,0.302,0.014,0.112,0.008,1.90e+013,9.72e+015,0.887,3.91,0.54
HD71634,15.5,0.300,0.013,0.123,0.008,2.07e+013,1.09e+016,0.860,3.89,0.54
HD71634,16.5,0.352,0.012,0.145,0.007,2.27e+013,2.27e+016,0.855,4.04,0.88
HD71634,17.0,0.390,0.012,0.148,0.007,2.12e+013,2.85e+016,0.903,4.17,1.07
HD71634,17.5,0.404,0.013,0.149,0.008,1.80e+013,2.70e+016,0.926,4.22,1.14
HD71634,18.0,0.393,0.016,0.151,0.010,1.41e+013,2.05e+016,0.901,4.18,1.10
HD71634,18.5,0.380,0.021,0.149,0.014,1.05e+013,1.36e+016,0.887,4.14,1.03
HD71634,19.0,0.382,0.028,0.139,0.018,7.93e+012,9.44e+015,0.911,4.15,1.01
HD72754,18.0,0.215,0.023,0.119,0.019,1.09e+013,2.00e+016,0.811,3.49,0.67
HD72754,18.5,0.245,0.018,0.116,0.015,1.46e+013,2.69e+016,0.838,3.63,0.76
HD72754,19.0,0.263,0.014,0.114,0.011,2.05e+013,3.65e+016,0.854,3.71,0.80
HD72754,19.5,0.285,0.013,0.118,0.009,2.72e+013,4.49e+016,0.859,3.79,0.84
HD72754,20.0,0.296,0.012,0.119,0.007,3.42e+013,4.62e+016,0.867,3.85,0.81
HD72754,22.5,0.350,0.014,0.130,0.011,2.06e+013,1.56e+016,0.893,4.05,0.78
HD72754,23.0,0.363,0.016,0.123,0.013,1.60e+013,1.52e+016,0.926,4.09,0.88
HD72754,23.5,0.370,0.018,0.112,0.017,1.25e+013,1.52e+016,0.966,4.11,0.96
HD72754,24.0,0.356,0.022,0.101,0.021,9.98e+012,1.46e+016,0.976,4.06,0.97
HD72754,24.5,0.324,0.026,0.087,0.026,8.29e+012,1.33e+016,0.970,3.95,0.91
HD72754,25.0,0.295,0.028,0.071,0.029,7.39e+012,1.11e+016,0.984,3.88,0.83
HD75309,14.5,0.192,0.030,0.066,0.023,5.20e+012,6.63e+015,0.920,3.48,0.58
HD75309,15.0,0.206,0.023,0.071,0.019,6.26e+012,7.58e+015,0.915,3.53,0.60
HD75309,15.5,0.226,0.019,0.079,0.015,7.74e+012,1.02e+016,0.912,3.60,0.69
HD75309,16.0,0.246,0.015,0.086,0.012,9.67e+012,1.52e+016,0.907,3.65,0.79
HD75309,16.5,0.258,0.013,0.091,0.010,1.19e+013,1.83e+016,0.905,3.69,0.81
HD75309,17.0,0.259,0.011,0.088,0.008,1.45e+013,1.76e+016,0.911,3.71,0.74
HD75309,17.5,0.253,0.010,0.078,0.007,1.78e+013,1.54e+016,0.930,3.72,0.63
HD75309,18.0,0.236,0.010,0.065,0.006,2.13e+013,1.59e+016,0.950,3.68,0.54
HD75309,18.5,0.200,0.009,0.050,0.005,2.58e+013,2.01e+016,0.965,3.57,0.46
HD75309,19.0,0.170,0.008,0.041,0.005,2.80e+013,2.59e+016,0.971,3.46,0.43
HD75309,19.5,0.144,0.008,0.037,0.005,2.63e+013,3.04e+016,0.967,3.34,0.42
HD75309,20.0,0.127,0.008,0.033,0.005,2.34e+013,3.24e+016,0.970,3.25,0.42
HD75309,20.5,0.115,0.009,0.027,0.006,2.05e+013,3.17e+016,0.979,3.19,0.42
HD75309,21.0,0.106,0.010,0.020,0.007,1.78e+013,2.87e+016,0.990,3.16,0.41
HD75309,21.5,0.103,0.011,0.016,0.008,1.54e+013,2.57e+016,0.999,3.15,0.41
HD75309,22.0,0.102,0.012,0.019,0.009,1.35e+013,2.50e+016,0.992,3.13,0.44
